1; Draft.Scratch_smt_check_7_27166; 2026-04-10 13:51:05.365;
bind: 856000,825000,855000,807000,
cong: 344000,284000,359000,304000,1136000,819000,322000,
refl: 106000,94000,121000,
symm: 535000,
trans: 736000,660000,699000,828000,652000,657000,
or_pos: 1075000,
implies: 1170000,
parsing: 5170000,
aci_simp: 2644000,2548000,
subproof: 4262000,
equiv_pos2: 526000,522000,691000,
reordering: 1966000,
resolution: 740000,742000,1127000,1204000,1579000,1640000,906000,726000,
contraction: 1752000,
forall_inst: 2385000,
implies_neg1: 1455000,
implies_neg2: 1734000,
__local_input: 514000,
__normalized_input: 1134000,1120000,691000,1665000,
rare_rewrite_eq-symm: 415000,439000,652000,450000,
rare_rewrite_bool-impl-elim: 13689000,13415000,
rare_rewrite_bool-and-de-morgan: 15105000,12664000,

