1; Draft.Scratch_smt_check_7_11490; 2026-04-10 13:49:25.244;
bind: 164000,197000,201000,163000,
cong: 54000,65000,57000,52000,59000,50000,206000,110000,71000,58000,70000,46000,53000,52000,56000,
symm: 127000,131000,139000,106000,141000,
trans: 178000,163000,166000,147000,147000,125000,144000,151000,178000,
equiv1: 109000,121000,114000,122000,
equiv2: 116000,120000,102000,110000,
and_pos: 121000,121000,
implies: 220000,
not_and: 330000,
parsing: 5870000,
aci_simp: 977000,1020000,
subproof: 1108000,
equiv_pos2: 39000,77000,32000,34000,268000,91000,78000,52000,86000,
reordering: 240000,200000,191000,268000,185000,
resolution: 221000,175000,167000,189000,220000,175000,172000,182000,275000,170000,176000,191000,250000,194000,181000,180000,243000,163000,197000,207000,332000,388000,357000,251000,207000,211000,246000,198000,256000,267000,
contraction: 353000,
forall_inst: 767000,703000,730000,858000,729000,737000,737000,
implies_neg1: 296000,
implies_neg2: 288000,
__local_input: 74000,
equiv_simplify: 205000,191000,184000,189000,177000,185000,189000,181000,
__normalized_input: 2863000,2341000,1618000,1579000,1032000,923000,707000,753000,523000,480000,654000,657000,
rare_rewrite_eq-symm: 109000,148000,142000,
rare_rewrite_bool-eq-true: 5990000,5995000,

