1; Draft.Scratch_smt_check_7_16641; 2026-04-10 13:49:31.850;
bind: 445000,420000,243000,230000,
cong: 166000,163000,176000,124000,191000,82000,203000,89000,104000,44000,25000,34000,119000,116000,65000,76000,87000,95000,60000,65000,98000,
refl: 35000,39000,56000,719000,41000,65000,40000,17000,25000,25000,60000,66000,64000,40000,61000,20000,19000,
symm: 349000,203000,175000,115000,129000,
false: 21000,
trans: 264000,337000,389000,357000,343000,331000,382000,266000,439000,449000,363000,215000,274000,319000,214000,234000,
equiv2: 196000,219000,
not_not: 207000,
parsing: 2441000,
aci_simp: 1841000,1768000,1100000,
evaluate: 365000,293000,
onepoint: 2113000,
equiv_pos2: 193000,166000,186000,72000,41000,
resolution: 322000,406000,389000,393000,489000,357000,567000,527000,248000,304000,327000,
forall_inst: 1445000,
equiv_simplify: 289000,312000,
__normalized_input: 11793000,11625000,11600000,3369000,3074000,2542000,
rare_rewrite_eq-refl: 224000,
rare_rewrite_eq-symm: 264000,146000,151000,197000,
rare_rewrite_or-not-refl: 12316000,
rare_rewrite_bool-impl-elim: 6798000,
rare_rewrite_bool-and-de-morgan: 6658000,

