1; Draft.Scratch_smt_check_7_4161; 2026-04-10 13:44:36.988;
bind: 305000,259000,292000,314000,
cong: 76000,38000,214000,172000,181000,102000,129000,89000,132000,214000,187000,186000,96000,130000,112000,104000,612000,414000,159000,130000,163000,176000,131000,189000,132000,
refl: 53000,54000,110000,46000,
symm: 68000,93000,133000,
false: 12000,
trans: 79000,80000,84000,402000,214000,240000,158000,118000,103000,96000,217000,208000,235000,183000,114000,99000,111000,186000,172000,205000,333000,151000,176000,165000,195000,175000,
equiv1: 81000,
or_pos: 510000,
implies: 171000,239000,
parsing: 16548000,
aci_simp: 1185000,1236000,
evaluate: 393000,205000,355000,362000,416000,
subproof: 1514000,
and_intro: 73000,
poly_simp: 2068000,2066000,1863000,1789000,2019000,3372000,4051000,3207000,3272000,3470000,4054000,4048000,
equiv_pos2: 55000,193000,366000,895000,114000,162000,105000,146000,
la_generic: 9660000,
reordering: 687000,
resolution: 89000,133000,184000,147000,222000,146000,144000,217000,291000,328000,551000,526000,567000,331000,326000,331000,371000,
contraction: 395000,
forall_inst: 1501000,
la_mult_neg: 231000,
implies_neg1: 643000,
implies_neg2: 419000,
__local_input: 144000,
poly_simp_rel: 1038000,1050000,1447000,1041000,1021000,14306000,1931000,1852000,1913000,1906000,
equiv_simplify: 162000,
__normalized_input: 3299000,815000,989000,
rare_rewrite_arith-elim-gt: 6511000,
rare_rewrite_arith-elim-lt: 6790000,6722000,7228000,6557000,6428000,11733000,11510000,12255000,12081000,
rare_rewrite_arith-elim-leq: 6139000,11513000,
rare_rewrite_bool-impl-elim: 6735000,7131000,
rare_rewrite_bool-and-de-morgan: 6342000,7289000,
rare_rewrite_bool-double-not-elim: 85000,106000,111000,137000,266000,

