1; Draft.Scratch_smt_check_7_14433; 2026-04-10 13:49:39.547;
bind: 414000,445000,607000,677000,
cong: 239000,340000,259000,
refl: 168000,137000,164000,
symm: 113000,
trans: 386000,391000,358000,389000,512000,444000,516000,
equiv1: 351000,
or_pos: 430000,
parsing: 8112000,
aci_simp: 1213000,1150000,1469000,
equiv_pos2: 37000,236000,443000,
reordering: 722000,
resolution: 260000,251000,325000,245000,417000,436000,
forall_inst: 1172000,
connective_def: 543000,
miniscope_split: 573000,
__normalized_input: 737000,1095000,613000,785000,667000,
rare_rewrite_bool-eq-false: 6001000,
rare_rewrite_bool-impl-elim: 6419000,7064000,
rare_rewrite_bool-and-de-morgan: 6074000,

