1; Draft.Scratch_smt_check_7_3951; 2026-04-10 13:49:36.744;
bind: 194000,213000,215000,233000,
cong: 83000,51000,110000,58000,127000,
refl: 22000,30000,26000,351000,40000,
symm: 104000,184000,218000,
trans: 138000,168000,184000,164000,104000,201000,193000,216000,196000,153000,171000,
equiv1: 147000,
equiv2: 126000,
or_pos: 196000,
implies: 137000,
not_not: 130000,
parsing: 5382000,
aci_simp: 962000,989000,1038000,
evaluate: 214000,
onepoint: 1165000,
qnt_join: 218000,
subproof: 1209000,
equiv_pos2: 145000,
reordering: 218000,
resolution: 163000,189000,173000,205000,182000,218000,250000,258000,272000,334000,
contraction: 207000,
forall_inst: 680000,670000,
implies_neg1: 176000,
implies_neg2: 179000,
__local_input: 39000,
qnt_rm_unused: 274000,873000,
equiv_simplify: 211000,218000,
__normalized_input: 3099000,725000,621000,615000,
rare_rewrite_eq-refl: 99000,
rare_rewrite_or-not-refl: 6174000,
rare_rewrite_bool-impl-elim: 5993000,
rare_rewrite_bool-and-de-morgan: 6216000,

