1; Draft.Scratch_smt_check_7_18949; 2026-04-10 13:49:59.920;
bind: 258000,260000,282000,288000,
cong: 134000,136000,
refl: 34000,39000,
trans: 184000,192000,176000,192000,
or_pos: 338000,310000,306000,325000,
implies: 270000,
parsing: 6620000,
aci_simp: 1023000,1064000,
subproof: 1651000,
equiv_pos2: 150000,150000,174000,179000,
not_equiv1: 136000,
not_equiv2: 149000,
reordering: 485000,482000,423000,535000,
resolution: 277000,313000,228000,290000,277000,180000,294000,228000,288000,281000,323000,304000,465000,517000,331000,324000,
contraction: 399000,
forall_inst: 875000,875000,877000,939000,
implies_neg1: 359000,
implies_neg2: 393000,
__local_input: 89000,
__normalized_input: 859000,696000,706000,697000,748000,
rare_rewrite_bool-impl-elim: 5818000,5832000,6058000,6082000,
rare_rewrite_bool-and-de-morgan: 5829000,6104000,

