1; Draft.Scratch_smt_check_7_6240; 2026-04-10 13:52:07.930;
bind: 269000,216000,217000,278000,213000,
cong: 95000,54000,156000,102000,88000,99000,66000,125000,138000,132000,116000,123000,
refl: 21000,37000,95000,41000,
symm: 115000,
trans: 259000,382000,203000,212000,173000,188000,193000,204000,186000,
equiv1: 268000,
parsing: 2742000,
aci_simp: 1087000,993000,1014000,
equiv_pos2: 65000,32000,138000,179000,138000,
reordering: 524000,
resolution: 244000,236000,258000,296000,235000,289000,311000,
forall_inst: 933000,
connective_def: 278000,
miniscope_split: 304000,
__normalized_input: 839000,855000,827000,478000,638000,533000,
rare_rewrite_bool-eq-false: 5328000,
rare_rewrite_bool-impl-elim: 5604000,
rare_rewrite_bool-and-de-morgan: 5566000,5783000,
rare_rewrite_bool-double-not-elim: 131000,133000,

