1; Draft.Scratch_smt_check_7_5629; 2026-04-10 13:52:09.265;
bind: 597000,351000,345000,353000,
cong: 133000,66000,60000,54000,56000,150000,93000,65000,44000,63000,79000,77000,81000,73000,66000,68000,36000,42000,56000,80000,135000,73000,64000,58000,55000,142000,90000,
refl: 46000,45000,
symm: 107000,
trans: 290000,235000,251000,172000,122000,125000,305000,242000,251000,223000,
or_pos: 300000,
implies: 288000,
parsing: 3794000,
aci_simp: 1236000,1083000,
subproof: 1733000,
equiv_pos2: 220000,42000,61000,73000,43000,206000,
reordering: 400000,
resolution: 301000,332000,319000,211000,236000,254000,236000,463000,501000,318000,344000,
contraction: 423000,
forall_inst: 852000,
implies_neg1: 406000,
implies_neg2: 392000,
__local_input: 189000,
__normalized_input: 2618000,2374000,1157000,623000,579000,516000,500000,440000,582000,
rare_rewrite_eq-symm: 121000,
rare_rewrite_bool-impl-elim: 6259000,6101000,
rare_rewrite_bool-and-de-morgan: 5755000,5731000,
rare_rewrite_bool-double-not-elim: 132000,137000,131000,

