1; Draft.Scratch_smt_check_7_7593; 2026-04-10 13:49:45.227;
bind: 228000,228000,229000,228000,
cong: 107000,80000,55000,68000,44000,108000,86000,59000,66000,87000,96000,65000,67000,97000,169000,100000,78000,98000,76000,42000,51000,
refl: 20000,33000,20000,72000,40000,26000,19000,
symm: 177000,109000,
false: 12000,
trans: 163000,212000,155000,168000,208000,160000,172000,179000,186000,192000,
equiv2: 247000,212000,
implies: 200000,
not_not: 200000,
parsing: 1951000,
evaluate: 261000,
subproof: 1190000,
equiv_pos2: 117000,119000,117000,182000,82000,35000,
resolution: 171000,191000,218000,257000,209000,294000,327000,332000,331000,217000,300000,211000,283000,299000,
contraction: 301000,
forall_inst: 765000,
implies_neg1: 271000,
implies_neg2: 251000,
__local_input: 152000,
equiv_simplify: 326000,302000,
__normalized_input: 2926000,1856000,1746000,2015000,
rare_rewrite_eq-refl: 113000,
rare_rewrite_eq-symm: 163000,119000,175000,163000,114000,164000,182000,215000,
rare_rewrite_bool-eq-true: 5984000,

