1; Draft.Scratch_smt_check_7_17965; 2026-04-10 13:49:45.275;
bind: 445000,479000,420000,489000,
cong: 107000,90000,75000,69000,93000,63000,105000,102000,71000,
refl: 27000,27000,25000,
trans: 354000,358000,
or_pos: 308000,
implies: 344000,
parsing: 3441000,
subproof: 1748000,
equiv_pos2: 276000,72000,258000,
reordering: 426000,
resolution: 265000,372000,277000,288000,505000,539000,288000,380000,
contraction: 541000,
forall_inst: 1002000,
implies_neg1: 480000,
implies_neg2: 485000,
__local_input: 288000,
__normalized_input: 5708000,1599000,1466000,1392000,
rare_rewrite_bool-impl-elim: 6563000,6838000,

