1; Draft.Scratch_smt_check_7_9597; 2026-04-10 13:49:45.323;
bind: 528000,565000,527000,563000,
cong: 165000,162000,175000,124000,96000,61000,79000,47000,41000,52000,47000,71000,91000,42000,55000,194000,97000,74000,71000,73000,62000,180000,101000,80000,72000,56000,61000,
refl: 17000,
symm: 106000,107000,101000,112000,102000,124000,
trans: 376000,439000,453000,
implies: 421000,
parsing: 29481000,
subproof: 1460000,
equiv_pos2: 174000,324000,327000,
reordering: 603000,
resolution: 239000,419000,441000,555000,496000,259000,400000,
contraction: 637000,
forall_inst: 1078000,
implies_neg1: 632000,
implies_neg2: 561000,
__local_input: 211000,
__normalized_input: 6918000,6608000,1056000,915000,
rare_rewrite_eq-symm: 371000,362000,350000,

