1; Draft.Scratch_smt_check_7_24435; 2026-04-10 13:49:45.549;
bind: 427000,464000,424000,460000,
cong: 100000,88000,62000,274000,202000,127000,168000,113000,107000,83000,67000,
refl: 27000,30000,26000,
trans: 326000,341000,
or_pos: 476000,
implies: 530000,
parsing: 3696000,
subproof: 1987000,
equiv_pos2: 274000,252000,142000,255000,
reordering: 867000,
resolution: 281000,372000,401000,362000,353000,697000,688000,388000,364000,
contraction: 780000,
forall_inst: 1243000,
implies_neg1: 655000,
implies_neg2: 816000,
__local_input: 165000,
__normalized_input: 4790000,3331000,901000,896000,
rare_rewrite_bool-impl-elim: 7503000,6772000,

