1; Draft.Scratch_smt_check_7_12582; 2026-04-10 13:49:45.638;
bind: 370000,395000,386000,391000,
cong: 103000,86000,66000,97000,92000,57000,107000,89000,71000,
refl: 22000,25000,23000,
trans: 321000,321000,
or_pos: 275000,
implies: 316000,
parsing: 8396000,
subproof: 1621000,
equiv_pos2: 236000,71000,224000,
reordering: 385000,
resolution: 254000,338000,275000,265000,463000,482000,273000,350000,
contraction: 500000,
forall_inst: 955000,
implies_neg1: 464000,
implies_neg2: 411000,
__local_input: 247000,
__normalized_input: 2636000,2798000,1727000,1948000,
rare_rewrite_bool-impl-elim: 6207000,6410000,

