1; Draft.Scratch_smt_check_7_25918; 2026-04-10 13:49:44.876;
bind: 429000,446000,417000,432000,
cong: 136000,51000,82000,82000,158000,106000,104000,95000,85000,135000,51000,81000,83000,
refl: 60000,24000,19000,19000,57000,42000,20000,
trans: 338000,334000,
or_pos: 302000,292000,
implies: 352000,
parsing: 3084000,
subproof: 1334000,
equiv_pos2: 247000,36000,245000,36000,
reordering: 350000,457000,367000,
resolution: 227000,247000,274000,383000,256000,461000,476000,264000,268000,365000,265000,
contraction: 472000,
forall_inst: 1000000,947000,
implies_neg1: 439000,
implies_neg2: 516000,
__local_input: 116000,
__normalized_input: 7869000,6375000,1432000,1822000,
rare_rewrite_bool-impl-elim: 6825000,6372000,

