1; Draft.Scratch_smt_check_7_7514; 2026-04-10 13:49:45.670;
bind: 309000,259000,302000,264000,
cong: 79000,82000,49000,76000,93000,70000,39000,40000,62000,100000,94000,
refl: 83000,76000,20000,83000,76000,
symm: 225000,140000,229000,
trans: 227000,232000,233000,226000,241000,
or_pos: 340000,
implies: 386000,
parsing: 1827000,
subproof: 1563000,
equiv_pos2: 152000,61000,98000,133000,
reordering: 428000,
resolution: 266000,314000,322000,259000,363000,451000,443000,299000,526000,
contraction: 382000,
forall_inst: 899000,
implies_neg1: 374000,
implies_neg2: 368000,
__local_input: 169000,
__normalized_input: 9793000,9382000,4559000,3810000,3846000,
rare_rewrite_eq-symm: 172000,203000,171000,
rare_rewrite_bool-impl-elim: 6778000,6649000,

