1; Draft.Scratch_smt_check_7_25921; 2026-04-10 13:46:09.878;
bind: 254000,334000,438000,434000,
cong: 76000,65000,74000,102000,114000,94000,
symm: 74000,125000,214000,
trans: 183000,71000,81000,84000,115000,148000,177000,325000,126000,128000,139000,
or_pos: 313000,
implies: 254000,
parsing: 10884000,
subproof: 2659000,
poly_simp: 2352000,4093000,3922000,
equiv_pos2: 300000,62000,438000,
reordering: 332000,
resolution: 211000,294000,345000,392000,631000,567000,334000,436000,
contraction: 450000,
forall_inst: 1262000,
implies_neg1: 412000,
implies_neg2: 348000,
__local_input: 125000,
poly_simp_rel: 943000,1743000,1810000,
__normalized_input: 931000,981000,869000,
rare_rewrite_arith-elim-lt: 11424000,11357000,22757000,
rare_rewrite_bool-impl-elim: 6441000,11614000,
rare_rewrite_arith-geq-tighten: 6255000,11196000,11443000,
rare_rewrite_bool-double-not-elim: 84000,140000,140000,

