1; Draft.Scratch_smt_check_7_29884; 2026-04-10 13:43:45.838;
bind: 362000,397000,306000,385000,
or_pos: 317000,249000,272000,
implies: 217000,
parsing: 8361000,
subproof: 2482000,
equiv_pos2: 258000,468000,196000,249000,
reordering: 335000,285000,323000,
resolution: 327000,400000,321000,263000,308000,416000,282000,302000,423000,459000,501000,305000,432000,
contraction: 417000,
forall_inst: 1264000,1200000,1350000,
implies_neg1: 4373000,
implies_neg2: 285000,
not_implies1: 95000,
not_implies2: 91000,
__local_input: 104000,
__normalized_input: 1289000,4849000,882000,938000,
rare_rewrite_bool-impl-elim: 11792000,11858000,11607000,21540000,

