1; Draft.Scratch_smt_check_7_7907; 2026-04-10 13:43:46.300;
bind: 302000,276000,298000,271000,
cong: 147000,188000,125000,111000,183000,121000,105000,300000,174000,110000,105000,123000,122000,101000,250000,180000,106000,200000,247000,161000,186000,
refl: 81000,86000,29000,41000,
symm: 153000,270000,279000,
false: 13000,
trans: 244000,217000,246000,160000,127000,234000,205000,229000,148000,124000,128000,273000,265000,237000,285000,281000,285000,179000,257000,203000,
equiv1: 153000,
or_neg: 143000,147000,153000,199000,186000,
or_pos: 279000,264000,
and_neg: 158000,
and_pos: 99000,
implies: 251000,292000,
parsing: 22964000,
aci_simp: 1186000,1159000,
evaluate: 416000,217000,348000,389000,420000,
subproof: 1825000,
and_intro: 124000,
poly_simp: 1921000,1800000,1841000,2325000,3350000,2889000,2909000,5509000,
equiv_pos1: 66000,121000,
equiv_pos2: 85000,66000,135000,184000,208000,365000,247000,277000,171000,1264000,
la_generic: 11714000,
not_equiv1: 134000,
not_equiv2: 140000,
reordering: 333000,147000,275000,177000,329000,240000,188000,506000,
resolution: 110000,162000,244000,208000,268000,181000,184000,196000,240000,300000,154000,260000,489000,319000,332000,249000,314000,377000,413000,442000,502000,323000,306000,266000,282000,298000,289000,
contraction: 256000,371000,218000,
forall_inst: 829000,803000,
la_mult_neg: 454000,
implies_neg1: 350000,
implies_neg2: 336000,
__local_input: 77000,
poly_simp_rel: 1053000,1004000,999000,2247000,
equiv_simplify: 293000,
__normalized_input: 2276000,5068000,976000,1475000,
rare_rewrite_eq-symm: 138000,133000,
rare_rewrite_arith-elim-gt: 11545000,
rare_rewrite_arith-elim-lt: 6697000,22440000,15304000,
rare_rewrite_arith-elim-leq: 6463000,5900000,12211000,
rare_rewrite_bool-impl-elim: 6732000,6262000,
rare_rewrite_bool-and-de-morgan: 6532000,5824000,
rare_rewrite_bool-double-not-elim: 95000,251000,

