1; Draft.Scratch_smt_check_7_2341; 2026-04-10 13:51:44.716;
bind: 552000,438000,389000,496000,265000,
cong: 234000,211000,143000,92000,134000,196000,212000,182000,91000,131000,137000,132000,
refl: 83000,36000,30000,31000,
symm: 144000,
false: 19000,
trans: 313000,430000,463000,316000,385000,471000,435000,412000,201000,210000,
choice: 61000,
equiv2: 438000,148000,
or_neg: 420000,448000,388000,396000,430000,376000,195000,230000,187000,
or_pos: 561000,506000,
not_not: 168000,
parsing: 3145000,
aci_simp: 2179000,2094000,1193000,
evaluate: 294000,
equiv_pos2: 302000,241000,209000,214000,147000,142000,119000,40000,
reordering: 527000,700000,484000,489000,262000,
resolution: 307000,397000,370000,475000,562000,620000,423000,612000,709000,432000,481000,541000,417000,583000,806000,387000,731000,601000,332000,350000,199000,288000,
sko_forall: 1213000,
contraction: 563000,614000,281000,
forall_inst: 1537000,1369000,
equiv_simplify: 504000,230000,
__normalized_input: 4326000,823000,518000,470000,735000,
rare_rewrite_eq-symm: 322000,136000,
rare_rewrite_bool-impl-elim: 12220000,11942000,
rare_rewrite_bool-impl-false1: 6759000,
rare_rewrite_bool-and-de-morgan: 11762000,6853000,6769000,
rare_rewrite_bool-double-not-elim: 298000,271000,144000,

