1; Draft.Scratch_smt_check_7_32421; 2026-04-10 13:48:26.047;
bind: 624000,596000,640000,600000,
cong: 87000,69000,50000,47000,56000,290000,202000,109000,92000,97000,126000,75000,73000,230000,187000,111000,204000,209000,129000,89000,100000,138000,75000,72000,232000,190000,145000,536000,312000,
refl: 73000,64000,141000,
trans: 550000,570000,
and_pos: 192000,
implies: 576000,
parsing: 10403000,
subproof: 2400000,
equiv_pos2: 76000,411000,439000,771000,185000,
reordering: 289000,842000,
resolution: 191000,210000,242000,226000,514000,653000,822000,718000,389000,547000,
contraction: 889000,
forall_inst: 1789000,
implies_neg1: 779000,
implies_neg2: 792000,
__local_input: 214000,
__normalized_input: 3911000,3921000,2236000,1132000,1137000,
rare_rewrite_eq-symm: 200000,222000,197000,232000,275000,

