1; Draft.Scratch_smt_check_7_22068; 2026-04-10 13:47:10.075;
bind: 309000,274000,308000,296000,
cong: 143000,181000,124000,105000,181000,129000,111000,299000,173000,107000,101000,121000,123000,103000,139000,109000,68000,197000,249000,164000,180000,
refl: 75000,76000,29000,44000,
symm: 146000,139000,166000,
false: 13000,
trans: 391000,223000,246000,156000,134000,251000,224000,410000,164000,130000,131000,148000,158000,150000,321000,371000,320000,169000,282000,235000,
equiv1: 186000,
or_neg: 161000,144000,161000,190000,205000,
or_pos: 275000,279000,
and_neg: 158000,
and_pos: 110000,
implies: 243000,338000,
parsing: 10783000,
aci_simp: 1173000,1158000,
evaluate: 535000,240000,335000,432000,412000,
subproof: 1781000,
and_intro: 139000,
poly_simp: 1779000,1843000,1941000,2785000,1992000,2895000,2872000,5732000,
equiv_pos1: 64000,65000,
equiv_pos2: 88000,68000,120000,203000,202000,379000,117000,142000,169000,229000,
la_generic: 11688000,
not_equiv1: 147000,
not_equiv2: 151000,
reordering: 336000,265000,253000,194000,342000,245000,195000,264000,
resolution: 113000,164000,247000,204000,238000,188000,217000,201000,240000,301000,156000,389000,323000,328000,333000,243000,310000,311000,356000,447000,523000,300000,311000,282000,298000,307000,277000,
contraction: 270000,366000,232000,
forall_inst: 821000,1148000,
la_mult_neg: 472000,
implies_neg1: 363000,
implies_neg2: 342000,
__local_input: 98000,
poly_simp_rel: 1007000,1039000,1107000,1200000,
equiv_simplify: 324000,
__normalized_input: 1962000,986000,930000,1270000,
rare_rewrite_eq-symm: 146000,145000,
rare_rewrite_arith-elim-gt: 11385000,
rare_rewrite_arith-elim-lt: 6363000,6147000,12232000,
rare_rewrite_arith-elim-leq: 5945000,6633000,22695000,
rare_rewrite_bool-impl-elim: 6695000,6557000,
rare_rewrite_bool-and-de-morgan: 5872000,6035000,
rare_rewrite_bool-double-not-elim: 103000,158000,

