1; Draft.Scratch_smt_check_7_28531; 2026-04-10 13:47:09.713;
bind: 418000,461000,328000,509000,
or_pos: 310000,304000,326000,
implies: 246000,
parsing: 8305000,
subproof: 2551000,
equiv_pos2: 272000,276000,195000,273000,
reordering: 384000,300000,325000,
resolution: 368000,417000,338000,305000,332000,463000,332000,339000,442000,521000,536000,367000,463000,
contraction: 450000,
forall_inst: 1291000,1317000,6705000,
implies_neg1: 421000,
implies_neg2: 325000,
not_implies1: 126000,
not_implies2: 132000,
__local_input: 159000,
__normalized_input: 1303000,1030000,947000,959000,
rare_rewrite_bool-impl-elim: 11609000,11740000,11751000,18610000,

