1; Draft.Scratch_smt_check_7_20400; 2026-04-10 13:44:36.439;
bind: 299000,1035000,1026000,364000,
cong: 141000,156000,479000,421000,193000,203000,200000,
refl: 160000,145000,184000,
trans: 238000,252000,819000,670000,674000,312000,386000,
equiv1: 421000,
or_pos: 899000,
parsing: 28495000,
aci_simp: 2439000,
equiv_pos2: 276000,815000,
reordering: 1588000,
resolution: 279000,190000,305000,784000,669000,
forall_inst: 2090000,
connective_def: 605000,447000,
__normalized_input: 7809000,1357000,898000,1615000,
rare_rewrite_bool-impl-elim: 12531000,
rare_rewrite_bool-and-de-morgan: 20935000,11671000,11328000,
rare_rewrite_bool-double-not-elim: 233000,333000,

