1; Draft.Scratch_smt_check_7_10769; 2026-04-10 13:44:35.985;
bind: 343000,315000,310000,314000,
cong: 169000,137000,106000,68000,163000,125000,101000,98000,157000,109000,108000,151000,271000,180000,119000,157000,110000,82000,
refl: 30000,54000,33000,53000,65000,45000,32000,
symm: 216000,98000,
false: 19000,
trans: 246000,253000,189000,263000,253000,185000,188000,224000,218000,222000,
equiv2: 305000,285000,
implies: 223000,
not_not: 212000,
parsing: 7354000,
evaluate: 311000,
subproof: 2086000,
equiv_pos2: 205000,207000,219000,337000,141000,55000,
resolution: 175000,239000,255000,411000,245000,411000,384000,484000,460000,256000,399000,269000,435000,443000,
contraction: 448000,
forall_inst: 1332000,
implies_neg1: 355000,
implies_neg2: 331000,
__local_input: 89000,
equiv_simplify: 419000,392000,
__normalized_input: 2712000,1142000,943000,1116000,
rare_rewrite_eq-refl: 91000,
rare_rewrite_eq-symm: 200000,109000,191000,194000,106000,197000,203000,249000,
rare_rewrite_bool-eq-true: 11651000,

