1; Draft.Scratch_smt_check_7_10367; 2026-04-10 13:44:36.579;
bind: 684000,712000,651000,676000,
cong: 182000,184000,99000,125000,117000,108000,92000,103000,106000,166000,115000,112000,103000,106000,
refl: 35000,27000,25000,26000,31000,
trans: 532000,533000,
or_pos: 359000,
implies: 426000,
parsing: 16124000,
subproof: 2853000,
equiv_pos2: 479000,137000,459000,
reordering: 620000,
resolution: 369000,483000,386000,405000,697000,686000,369000,506000,
contraction: 736000,
forall_inst: 1460000,
implies_neg1: 623000,
implies_neg2: 576000,
__local_input: 160000,
__normalized_input: 1739000,1349000,872000,1051000,
rare_rewrite_bool-impl-elim: 11904000,11571000,

