1; Draft.Scratch_smt_check_7_16199; 2026-04-10 13:44:10.516;
bind: 450000,404000,461000,424000,
cong: 211000,166000,113000,165000,217000,190000,
refl: 75000,82000,
symm: 150000,152000,
trans: 346000,249000,298000,380000,273000,316000,
or_pos: 388000,366000,474000,491000,
and_neg: 298000,
and_pos: 243000,239000,
implies: 331000,
parsing: 19766000,
aci_simp: 1908000,1974000,
subproof: 2109000,
equiv_pos2: 334000,391000,
reordering: 595000,516000,588000,677000,521000,591000,
resolution: 281000,372000,491000,360000,468000,449000,550000,549000,524000,764000,383000,473000,367000,453000,485000,
contraction: 500000,503000,
forall_inst: 1398000,1342000,1401000,1501000,
implies_neg1: 510000,
implies_neg2: 503000,
__local_input: 35000,44000,
__normalized_input: 1659000,862000,4028000,890000,1242000,
rare_rewrite_eq-symm: 216000,198000,
rare_rewrite_bool-impl-elim: 11487000,19071000,
rare_rewrite_bool-and-de-morgan: 11434000,11620000,

