1; Draft.Scratch_smt_check_7_20582; 2026-04-10 13:45:03.368;
bind: 516000,431000,456000,406000,
cong: 81000,201000,167000,146000,116000,322000,
refl: 27000,64000,54000,
symm: 150000,
false: 11000,
trans: 98000,269000,303000,218000,280000,
equiv2: 98000,173000,
or_neg: 265000,292000,264000,264000,
or_pos: 185000,327000,382000,301000,300000,305000,
not_and: 296000,
not_not: 128000,
parsing: 11555000,
aci_simp: 1861000,1809000,1808000,
evaluate: 297000,
equiv_pos2: 383000,293000,188000,294000,315000,265000,56000,
reordering: 178000,436000,481000,373000,347000,404000,405000,
resolution: 96000,138000,142000,180000,174000,149000,195000,255000,10540000,430000,330000,374000,290000,361000,417000,697000,2417000,363000,232000,279000,316000,441000,288000,351000,419000,
contraction: 614000,
forall_inst: 689000,1322000,1392000,1297000,1290000,1270000,
equiv_simplify: 200000,292000,
__normalized_input: 4809000,1375000,1202000,1112000,864000,1232000,
rare_rewrite_bool-impl-elim: 11521000,11380000,11439000,11344000,
rare_rewrite_bool-and-de-morgan: 10991000,
rare_rewrite_bool-double-not-elim: 177000,141000,143000,190000,

