1; Draft.Scratch_smt_check_7_20782; 2026-04-10 13:51:04.496;
bind: 317000,258000,275000,247000,
cong: 109000,99000,
trans: 243000,242000,
or_pos: 254000,
implies: 237000,
parsing: 1391000,
subproof: 1549000,
equiv_pos2: 143000,138000,
reordering: 318000,
resolution: 249000,313000,264000,377000,483000,271000,359000,
contraction: 333000,
forall_inst: 794000,
implies_neg1: 304000,
implies_neg2: 305000,
__local_input: 146000,
__normalized_input: 1487000,472000,668000,
rare_rewrite_eq-symm: 161000,151000,
rare_rewrite_bool-impl-elim: 6463000,6330000,

