1; Draft.Scratch_smt_check_7_4231; 2026-04-10 13:44:05.194;
bind: 130000,196000,193000,204000,
cong: 271000,241000,370000,210000,158000,84000,110000,119000,124000,88000,86000,164000,95000,117000,162000,94000,94000,197000,61000,87000,86000,113000,121000,240000,287000,158000,126000,4161000,
refl: 52000,73000,32000,331000,162000,185000,242000,190000,212000,116000,201000,120000,116000,189000,135000,140000,199000,132000,106000,61000,91000,146000,122000,89000,91000,
symm: 88000,252000,136000,175000,75000,129000,131000,131000,72000,70000,57000,109000,156000,121000,145000,
trans: 267000,211000,268000,121000,181000,151000,102000,134000,115000,88000,115000,143000,
equiv1: 775000,
equiv2: 116000,
or_neg: 1539000,1476000,1486000,1510000,1532000,14274000,2516000,2657000,2559000,2567000,2553000,2570000,2500000,2644000,2450000,2439000,2446000,2419000,2538000,2496000,2498000,2393000,2598000,
and_neg: 4090000,
and_pos: 1459000,1477000,1458000,1515000,1472000,1413000,1441000,1411000,1422000,1425000,1400000,1390000,1410000,1390000,1350000,1335000,1336000,1359000,1355000,1347000,1313000,1323000,
implies: 168000,156000,265000,2992000,154000,173000,
not_not: 126000,
parsing: 149691000,
subproof: 1026000,1013000,1130000,2696000,1055000,1120000,
poly_simp: 1809000,1771000,1730000,1729000,1991000,1844000,1952000,2107000,3071000,
equiv_pos2: 298000,264000,80000,140000,490000,169000,257000,302000,148000,6037000,
reordering: 3726000,84257000,
resolution: 1972000,173000,182000,151000,145000,163000,194000,186000,299000,364000,368000,221000,175000,276000,334000,316000,199000,187000,274000,165000,173000,209000,165000,202000,216000,226000,193000,211000,194000,221000,248000,384000,487000,472000,289000,5392000,75665000,5104000,4422000,2882000,31967000,275000,163000,262000,206000,209000,158000,192000,175000,218000,185000,205000,249000,203000,199000,231000,179000,155000,192000,181000,303000,340000,350000,209000,201000,331000,389000,374000,235000,244000,303000,242000,327000,
contraction: 281000,255000,419000,43836000,4649000,17253000,267000,332000,
forall_inst: 667000,635000,570000,565000,610000,656000,709000,672000,667000,689000,601000,630000,720000,606000,722000,677000,695000,747000,742000,834000,683000,736000,605000,702000,619000,710000,696000,707000,746000,727000,746000,645000,623000,672000,705000,756000,958000,1333000,1195000,
implies_neg1: 240000,221000,333000,219000,241000,5621000,
implies_neg2: 268000,218000,445000,3425000,223000,270000,
__local_input: 45000,44000,45000,44000,46000,73000,83000,91000,94000,100000,53000,98000,58000,55000,82000,65000,79000,82000,56000,37000,29000,35000,83000,60000,43000,35000,55000,
poly_simp_rel: 1026000,1010000,915000,938000,1215000,981000,1040000,1106000,1712000,
equiv_simplify: 205000,961000,
__normalized_input: 2250000,1654000,1643000,1524000,1425000,1402000,1411000,1051000,1172000,
rare_rewrite_bool-double-not-elim: 285000,

