1; Draft.Scratch_smt_check_7_29675; 2026-04-10 13:45:04.835;
bind: 258000,250000,233000,233000,
cong: 107000,83000,142000,138000,82000,142000,106000,84000,160000,140000,103000,84000,205000,138000,88000,86000,
refl: 32000,34000,
trans: 245000,143000,221000,148000,161000,134000,127000,
implies: 185000,
parsing: 3112000,
evaluate: 262000,
subproof: 1997000,
equiv_pos2: 70000,234000,71000,167000,245000,
reordering: 317000,
resolution: 248000,312000,331000,340000,419000,389000,235000,322000,352000,
contraction: 333000,
forall_inst: 1137000,
implies_neg1: 363000,
implies_neg2: 277000,
__local_input: 72000,
__normalized_input: 815000,678000,767000,
rare_rewrite_eq-refl: 110000,
rare_rewrite_eq-symm: 111000,125000,110000,110000,121000,113000,3368000,
rare_rewrite_bool-eq-false: 11566000,
rare_rewrite_bool-double-not-elim: 151000,138000,132000,

