1; Draft.Scratch_smt_check_7_11087; 2026-04-10 13:44:55.956;
bind: 392000,216000,691000,372000,
cong: 220000,135000,314000,199000,369000,198000,
refl: 103000,43000,96000,187000,69000,
trans: 294000,320000,181000,238000,699000,643000,237000,281000,
or_pos: 339000,616000,379000,654000,
implies: 809000,
parsing: 25935000,
aci_simp: 1215000,1020000,2338000,1938000,
subproof: 2658000,
equiv_pos2: 267000,272000,514000,305000,
reordering: 517000,1064000,1102000,521000,4694000,
resolution: 160000,282000,335000,391000,227000,261000,265000,999000,914000,491000,553000,515000,322000,438000,414000,
contraction: 1212000,
forall_inst: 1197000,1264000,1742000,1350000,
implies_neg1: 1196000,
implies_neg2: 1251000,
__local_input: 120000,
__normalized_input: 1549000,4261000,861000,880000,4599000,1772000,
rare_rewrite_bool-impl-elim: 6556000,21108000,12355000,15202000,
rare_rewrite_bool-and-de-morgan: 5770000,6105000,11313000,11283000,

