1; Draft.Scratch_smt_check_7_15271; 2026-04-10 13:44:56.103;
bind: 326000,298000,396000,299000,
cong: 186000,200000,166000,
symm: 226000,
trans: 304000,227000,329000,
or_pos: 332000,407000,400000,340000,
and_neg: 662000,
and_pos: 541000,468000,467000,473000,
implies: 529000,
parsing: 13663000,
subproof: 2511000,
equiv_pos2: 239000,234000,
reordering: 465000,425000,891000,2259000,406000,419000,
resolution: 437000,301000,320000,286000,372000,329000,354000,491000,1005000,799000,640000,1923000,344000,3834000,359000,330000,379000,479000,408000,
contraction: 888000,956000,
forall_inst: 1454000,1487000,1259000,1314000,1408000,1290000,1264000,1325000,
implies_neg1: 947000,
implies_neg2: 628000,
__local_input: 64000,44000,38000,56000,
__normalized_input: 1381000,1487000,911000,918000,1185000,
rare_rewrite_eq-symm: 212000,259000,
rare_rewrite_bool-impl-elim: 12656000,25272000,

