1; Draft.Scratch_smt_check_7_5881; 2026-04-10 13:43:18.400;
bind: 585000,566000,597000,572000,
cong: 333000,261000,327000,261000,751000,641000,320000,
refl: 90000,92000,89000,
symm: 255000,
trans: 504000,439000,470000,516000,407000,456000,
or_pos: 668000,
implies: 715000,
parsing: 35215000,
aci_simp: 2256000,2196000,
subproof: 3581000,
equiv_pos2: 483000,473000,1115000,
reordering: 1221000,
resolution: 465000,523000,722000,843000,1038000,1102000,611000,486000,
contraction: 1242000,
forall_inst: 1978000,
implies_neg1: 973000,
implies_neg2: 1069000,
__local_input: 126000,
__normalized_input: 1623000,1264000,943000,1180000,
rare_rewrite_eq-symm: 237000,221000,377000,462000,
rare_rewrite_bool-impl-elim: 12474000,23458000,
rare_rewrite_bool-and-de-morgan: 12488000,11717000,

