1; Draft.Scratch_smt_check_7_12007; 2026-04-10 13:47:40.285;
bind: 371000,358000,372000,624000,
cong: 163000,125000,153000,169000,126000,227000,509000,276000,
refl: 47000,40000,47000,40000,
trans: 311000,241000,263000,167000,316000,243000,271000,165000,
or_pos: 264000,
implies: 281000,
parsing: 11432000,
aci_simp: 1133000,1170000,
subproof: 1213000,
equiv_pos2: 233000,441000,664000,
reordering: 369000,
resolution: 259000,337000,295000,360000,436000,465000,290000,358000,
contraction: 419000,
forall_inst: 1586000,
implies_neg1: 731000,
implies_neg2: 373000,
__local_input: 245000,
__normalized_input: 1684000,951000,923000,1118000,
rare_rewrite_eq-symm: 165000,297000,321000,
rare_rewrite_bool-impl-elim: 6260000,19415000,
rare_rewrite_bool-and-de-morgan: 5987000,6087000,
rare_rewrite_bool-double-not-elim: 153000,138000,

