1; Draft.Scratch_smt_check_7_12416; 2026-04-10 13:49:40.546;
bind: 243000,235000,282000,416000,
cong: 99000,64000,60000,62000,72000,65000,48000,64000,69000,179000,108000,98000,103000,105000,
refl: 15000,19000,16000,20000,26000,28000,
symm: 97000,82000,161000,209000,
trans: 210000,221000,
or_pos: 215000,
implies: 197000,
parsing: 4031000,
subproof: 1441000,
equiv_pos2: 134000,47000,45000,257000,
reordering: 245000,
resolution: 225000,285000,212000,186000,263000,336000,375000,225000,293000,
contraction: 307000,
forall_inst: 1308000,
implies_neg1: 507000,
implies_neg2: 251000,
__local_input: 206000,
__normalized_input: 11330000,5983000,4538000,874000,857000,
rare_rewrite_bool-impl-elim: 5928000,11100000,

