1; Draft.Scratch_smt_check_7_32362; 2026-04-10 13:46:01.095;
bind: 383000,323000,305000,425000,324000,
cong: 88000,61000,266000,166000,122000,156000,107000,185000,209000,201000,183000,188000,
refl: 27000,61000,170000,62000,
symm: 133000,
trans: 209000,248000,277000,304000,255000,301000,235000,276000,259000,
equiv1: 403000,
parsing: 16500000,
aci_simp: 12284000,1975000,1872000,
equiv_pos2: 74000,54000,281000,339000,263000,
reordering: 915000,
resolution: 182000,189000,192000,280000,328000,405000,482000,
forall_inst: 1528000,
connective_def: 420000,
miniscope_split: 450000,
__normalized_input: 1469000,1551000,1475000,751000,1028000,757000,
rare_rewrite_bool-eq-false: 10917000,
rare_rewrite_bool-impl-elim: 12221000,
rare_rewrite_bool-and-de-morgan: 11783000,11428000,
rare_rewrite_bool-double-not-elim: 181000,187000,

