1; Draft.Scratch_smt_check_7_1019; 2026-04-10 13:51:58.658;
bind: 796000,640000,680000,624000,
cong: 233000,105000,101000,88000,158000,114000,112000,140000,
refl: 63000,31000,
symm: 382000,
trans: 608000,603000,
or_pos: 620000,
parsing: 1680000,
equiv_pos1: 96000,
equiv_pos2: 338000,90000,253000,67000,96000,
reordering: 690000,703000,737000,
resolution: 557000,603000,705000,558000,532000,683000,575000,522000,771000,555000,
forall_inst: 1698000,1757000,1719000,
__normalized_input: 12734000,11627000,10963000,5555000,5346000,5266000,5439000,
rare_rewrite_eq-symm: 430000,498000,
rare_rewrite_bool-impl-elim: 12190000,

