1; Draft.Scratch_smt_check_7_10442; 2026-04-10 13:48:48.809;
bind: 296000,281000,360000,297000,298000,
cong: 146000,106000,84000,63000,151000,108000,
refl: 47000,21000,48000,
symm: 121000,
trans: 244000,199000,224000,155000,240000,202000,223000,
equiv1: 12022000,
equiv2: 126000,
or_pos: 264000,245000,303000,
and_neg: 335000,
and_pos: 134000,145000,
implies: 171000,
parsing: 7624000,
aci_simp: 1073000,1087000,
subproof: 1096000,
equiv_pos2: 161000,197000,161000,
reordering: 320000,326000,253000,316000,316000,
resolution: 186000,232000,292000,307000,227000,246000,315000,314000,268000,247000,371000,194000,179000,232000,303000,311000,
contraction: 226000,234000,
forall_inst: 813000,1023000,829000,
implies_neg1: 417000,
implies_neg2: 208000,
__local_input: 87000,59000,
equiv_simplify: 190000,428000,
__normalized_input: 3275000,3001000,2116000,2077000,2256000,2252000,
rare_rewrite_eq-symm: 138000,139000,
rare_rewrite_bool-impl-elim: 6361000,6445000,6209000,
rare_rewrite_bool-and-de-morgan: 5793000,5991000,

