1; Draft.Scratch_smt_check_7_24161; 2026-04-10 13:48:26.310;
bind: 1019000,947000,598000,578000,
cong: 364000,222000,
trans: 894000,535000,
or_pos: 1622000,
implies: 1929000,
parsing: 8249000,
subproof: 2754000,
equiv_pos2: 708000,343000,
reordering: 3614000,
resolution: 508000,747000,1313000,1241000,1167000,725000,436000,
contraction: 2889000,
forall_inst: 1786000,
implies_neg1: 1291000,
implies_neg2: 1767000,
__local_input: 136000,
__normalized_input: 3198000,2823000,2232000,
rare_rewrite_eq-symm: 508000,288000,
rare_rewrite_bool-impl-elim: 12832000,7295000,

