1; Draft.Scratch_smt_check_7_26796; 2026-04-10 13:45:30.923;
bind: 237000,485000,487000,228000,
cong: 216000,207000,103000,527000,
symm: 132000,
trans: 294000,149000,
equiv1: 170000,
equiv2: 146000,
or_neg: 490000,363000,512000,
or_pos: 395000,
implies: 190000,
not_not: 169000,
parsing: 11312000,
subproof: 2326000,
equiv_pos1: 85000,142000,
equiv_pos2: 146000,414000,508000,159000,
reordering: 367000,645000,410000,
resolution: 254000,303000,335000,353000,377000,370000,526000,351000,265000,253000,237000,337000,298000,4015000,900000,577000,464000,260000,391000,
contraction: 788000,403000,
forall_inst: 1397000,1372000,1227000,1390000,1335000,
implies_neg1: 6432000,
implies_neg2: 264000,
__local_input: 70000,
connective_def: 396000,
equiv_simplify: 300000,335000,
__normalized_input: 5984000,7451000,1297000,1170000,1090000,1762000,
rare_rewrite_eq-symm: 172000,178000,
rare_rewrite_bool-and-de-morgan: 12671000,
rare_rewrite_bool-double-not-elim: 313000,

