1; Draft.Scratch_smt_check_7_20387; 2026-04-10 13:42:47.777;
bind: 465000,381000,400000,361000,
cong: 119000,193000,157000,111000,115000,303000,
refl: 44000,58000,50000,
symm: 138000,
false: 16000,
trans: 148000,243000,271000,179000,244000,
equiv2: 147000,215000,
or_neg: 251000,315000,248000,244000,
or_pos: 256000,318000,447000,299000,292000,301000,
not_and: 267000,
not_not: 160000,
parsing: 7664000,
aci_simp: 1785000,1664000,1730000,
evaluate: 281000,
equiv_pos2: 384000,270000,298000,186000,300000,242000,52000,
reordering: 307000,393000,441000,334000,296000,410000,367000,
resolution: 173000,214000,216000,266000,288000,244000,284000,391000,376000,413000,273000,340000,286000,326000,386000,684000,2333000,316000,218000,258000,307000,405000,253000,332000,409000,
contraction: 624000,
forall_inst: 1119000,1221000,1252000,1297000,1287000,1216000,
equiv_simplify: 291000,274000,
__normalized_input: 1482000,1252000,1012000,1065000,839000,965000,
rare_rewrite_bool-impl-elim: 12034000,11050000,11503000,11542000,
rare_rewrite_bool-and-de-morgan: 10548000,
rare_rewrite_bool-double-not-elim: 140000,104000,110000,130000,

