1; Draft.Scratch_smt_check_7_2418; 2026-04-10 13:49:19.736;
bind: 400000,313000,327000,307000,
cong: 82000,53000,146000,128000,72000,76000,258000,
refl: 27000,45000,42000,
symm: 143000,
false: 14000,
trans: 173000,234000,267000,190000,221000,
equiv2: 149000,154000,
or_neg: 205000,211000,202000,201000,
or_pos: 239000,237000,290000,224000,215000,242000,
not_and: 228000,
not_not: 158000,
parsing: 9853000,
aci_simp: 1151000,985000,1043000,
evaluate: 272000,
equiv_pos2: 236000,165000,120000,117000,170000,136000,34000,
reordering: 221000,282000,341000,247000,260000,245000,272000,
resolution: 147000,188000,185000,230000,224000,190000,249000,287000,339000,387000,235000,285000,215000,252000,325000,510000,1503000,268000,192000,213000,243000,319000,199000,238000,309000,
contraction: 403000,
forall_inst: 789000,853000,840000,868000,805000,798000,
equiv_simplify: 232000,229000,
__normalized_input: 1116000,883000,755000,738000,619000,842000,
rare_rewrite_bool-impl-elim: 6892000,6265000,6136000,6199000,
rare_rewrite_bool-and-de-morgan: 6580000,
rare_rewrite_bool-double-not-elim: 164000,104000,126000,137000,

