1; Draft.Scratch_smt_check_7_5683; 2026-04-10 13:45:21.167;
bind: 246000,188000,340000,329000,
cong: 100000,66000,151000,204000,252000,87000,193000,122000,
refl: 19000,76000,110000,112000,
symm: 75000,188000,
false: 13000,
trans: 114000,193000,180000,343000,186000,255000,245000,
equiv1: 229000,
equiv2: 122000,234000,
or_pos: 398000,
not_not: 119000,
parsing: 6040000,
evaluate: 332000,
equiv_pos2: 149000,302000,234000,118000,74000,
reordering: 511000,
resolution: 104000,146000,161000,170000,237000,197000,170000,225000,270000,268000,387000,265000,332000,
forall_inst: 719000,1308000,
connective_def: 567000,
equiv_simplify: 215000,526000,
__normalized_input: 6786000,2889000,2600000,1037000,921000,
rare_rewrite_eq-symm: 134000,
rare_rewrite_bool-eq-false: 5799000,
rare_rewrite_bool-impl-false1: 10687000,10820000,11760000,
rare_rewrite_bool-and-de-morgan: 18854000,
rare_rewrite_bool-double-not-elim: 111000,262000,

