1; Draft.Scratch_smt_check_7_24249; 2026-04-10 13:45:31.156;
bind: 371000,462000,298000,
cong: 97000,287000,297000,170000,
refl: 72000,115000,
trans: 303000,318000,323000,151000,207000,
or_pos: 521000,
parsing: 16010000,
aci_simp: 2080000,
poly_simp: 4013000,10355000,
equiv_pos2: 125000,288000,220000,218000,
reordering: 671000,
resolution: 401000,321000,540000,449000,262000,398000,339000,430000,
forall_inst: 1541000,1272000,1365000,
poly_simp_rel: 1853000,1890000,
__normalized_input: 1655000,1029000,905000,953000,
rare_rewrite_arith-elim-leq: 11388000,11277000,11326000,11449000,22727000,
rare_rewrite_bool-impl-elim: 11852000,
rare_rewrite_bool-and-de-morgan: 11631000,

