1; Draft.Scratch_smt_check_7_10463; 2026-04-10 13:45:31.427;
bind: 214000,233000,140000,419000,
cong: 116000,115000,128000,67000,130000,153000,136000,78000,49000,80000,28000,36000,35000,72000,61000,97000,53000,72000,39000,52000,32000,59000,74000,47000,64000,63000,70000,53000,70000,71000,188000,186000,194000,217000,122000,246000,279000,235000,154000,80000,103000,49000,73000,63000,120000,96000,116000,92000,116000,74000,92000,49000,104000,108000,118000,90000,111000,104000,106000,451000,
refl: 39000,17000,17000,14000,15000,17000,18000,20000,20000,75000,26000,26000,24000,30000,33000,29000,52000,110000,
symm: 86000,130000,
trans: 227000,224000,159000,90000,242000,420000,402000,300000,164000,248000,
equiv1: 175000,
equiv2: 271000,
or_neg: 338000,401000,416000,362000,
and_neg: 477000,
and_pos: 407000,403000,363000,
implies: 185000,422000,
not_not: 258000,
parsing: 12566000,
evaluate: 178000,317000,
subproof: 1126000,2253000,
equiv_pos2: 112000,123000,125000,200000,178000,238000,249000,435000,
reordering: 639000,1319000,
resolution: 207000,250000,173000,226000,263000,303000,293000,183000,255000,149000,258000,957000,2636000,792000,554000,550000,1161000,262000,276000,448000,384000,289000,422000,
contraction: 287000,971000,584000,658000,
forall_inst: 814000,1209000,1379000,
implies_neg1: 237000,576000,
implies_neg2: 248000,424000,
__local_input: 54000,54000,67000,62000,
equiv_simplify: 551000,335000,
__normalized_input: 9916000,6228000,4694000,1089000,954000,990000,1555000,
rare_rewrite_eq-refl: 60000,73000,123000,172000,
rare_rewrite_eq-symm: 139000,179000,159000,254000,
rare_rewrite_ite-true-cond: 5836000,11464000,
rare_rewrite_bool-double-not-elim: 280000,

