1; Draft.Scratch_smt_check_7_31297; 2026-04-10 13:46:30.299;
bind: 346000,197000,281000,213000,
cong: 173000,159000,118000,172000,106000,103000,99000,104000,
symm: 169000,212000,193000,
trans: 374000,324000,304000,
implies: 347000,
parsing: 2178000,
subproof: 2284000,
equiv_pos2: 197000,178000,169000,
reordering: 503000,
resolution: 300000,445000,422000,558000,524000,322000,438000,
contraction: 579000,
forall_inst: 1503000,
implies_neg1: 442000,
implies_neg2: 475000,
__local_input: 137000,
__normalized_input: 2928000,4622000,1946000,
rare_rewrite_eq-symm: 335000,173000,172000,

