1; Draft.Scratch_smt_check_7_3904; 2026-04-10 13:49:05.660;
bind: 180000,139000,351000,276000,
cong: 102000,98000,82000,99000,63000,73000,139000,118000,
symm: 114000,118000,231000,
trans: 222000,167000,316000,
implies: 216000,
parsing: 2482000,
subproof: 1171000,
equiv_pos2: 114000,90000,171000,
reordering: 314000,
resolution: 177000,279000,244000,357000,345000,206000,484000,
contraction: 313000,
forall_inst: 1419000,
implies_neg1: 518000,
implies_neg2: 295000,
__local_input: 188000,
__normalized_input: 2853000,2193000,2138000,
rare_rewrite_eq-symm: 182000,117000,225000,

