1; Draft.Scratch_smt_check_7_19453; 2026-04-10 13:51:05.125;
bind: 407000,493000,558000,549000,
cong: 234000,231000,234000,319000,120000,113000,99000,181000,116000,107000,99000,101000,59000,66000,63000,62000,77000,253000,181000,181000,610000,234000,129000,250000,129000,1029000,931000,415000,220000,283000,
refl: 26000,29000,23000,38000,
symm: 126000,910000,
trans: 446000,516000,426000,383000,400000,408000,382000,290000,418000,359000,288000,1572000,866000,880000,868000,
implies: 695000,1066000,
parsing: 5622000,
subproof: 2481000,2944000,
poly_simp: 2215000,5005000,5064000,3673000,5119000,3836000,4951000,3809000,2014000,2275000,
equiv_pos1: 302000,
equiv_pos2: 266000,348000,280000,813000,305000,319000,736000,
reordering: 1072000,
resolution: 308000,468000,357000,469000,820000,1044000,997000,618000,644000,983000,627000,1263000,1661000,1382000,866000,769000,
contraction: 975000,1628000,
forall_inst: 1904000,2182000,
implies_neg1: 833000,1331000,
implies_neg2: 1035000,5598000,
__local_input: 311000,368000,
poly_simp_rel: 1411000,2196000,2074000,2238000,1989000,2154000,2017000,2493000,
__normalized_input: 47579000,3795000,1416000,1557000,
rare_rewrite_eq-symm: 337000,348000,821000,
rare_rewrite_arith-elim-leq: 7380000,12317000,12745000,
rare_rewrite_arith-leq-norm: 12775000,12696000,12384000,12502000,
rare_rewrite_arith-geq-tighten: 12839000,
rare_rewrite_bool-double-not-elim: 853000,

