1; Draft.Scratch_smt_check_7_16859; 2026-04-10 13:51:05.000;
bind: 304000,289000,308000,318000,
cong: 76000,68000,52000,67000,79000,70000,
symm: 129000,120000,128000,
trans: 233000,117000,125000,132000,117000,132000,131000,241000,125000,123000,135000,
or_pos: 228000,
implies: 185000,
parsing: 1608000,
subproof: 1509000,
poly_simp: 2434000,2459000,2459000,
equiv_pos2: 175000,38000,159000,
reordering: 239000,
resolution: 255000,328000,245000,280000,345000,377000,241000,330000,
contraction: 301000,
forall_inst: 899000,
implies_neg1: 279000,
implies_neg2: 237000,
__local_input: 180000,
poly_simp_rel: 989000,962000,1007000,
__normalized_input: 602000,931000,768000,
rare_rewrite_arith-elim-lt: 6105000,5990000,7064000,
rare_rewrite_bool-impl-elim: 6301000,6162000,
rare_rewrite_arith-geq-tighten: 5822000,5749000,6309000,
rare_rewrite_bool-double-not-elim: 130000,126000,138000,

