1; Draft.Scratch_smt_check_7_1758; 2026-04-10 13:51:00.880;
bind: 637000,599000,775000,625000,
cong: 123000,58000,337000,262000,236000,131000,146000,339000,288000,261000,146000,150000,355000,165000,124000,99000,109000,104000,107000,268000,85000,134000,101000,
refl: 157000,170000,34000,
symm: 307000,292000,133000,
false: 22000,
trans: 273000,289000,253000,519000,617000,378000,324000,287000,538000,530000,464000,343000,309000,232000,169000,162000,199000,142000,145000,150000,150000,140000,
equiv1: 273000,
or_neg: 250000,245000,357000,
or_pos: 339000,
implies: 315000,557000,
parsing: 3251000,
evaluate: 552000,177000,290000,343000,420000,
subproof: 2469000,
and_intro: 282000,
poly_simp: 3462000,3573000,3821000,4011000,3212000,2462000,2549000,2122000,2695000,
equiv_pos1: 67000,
equiv_pos2: 103000,377000,210000,405000,61000,68000,223000,64000,77000,
la_generic: 7191000,
reordering: 288000,356000,
resolution: 296000,366000,434000,450000,495000,386000,437000,457000,529000,696000,810000,1231000,1052000,586000,661000,269000,326000,316000,534000,566000,
contraction: 871000,384000,
forall_inst: 926000,
la_mult_neg: 591000,
implies_neg1: 497000,
implies_neg2: 794000,
__local_input: 289000,
poly_simp_rel: 2034000,2170000,2252000,2241000,1347000,1080000,1043000,
equiv_simplify: 391000,
__normalized_input: 4418000,907000,888000,
rare_rewrite_eq-symm: 319000,342000,237000,
rare_rewrite_arith-elim-gt: 11699000,
rare_rewrite_arith-elim-lt: 11966000,11970000,13626000,12698000,12534000,12836000,6284000,6522000,6689000,
rare_rewrite_arith-elim-leq: 11646000,6481000,
rare_rewrite_bool-impl-elim: 12744000,13337000,
rare_rewrite_bool-double-not-elim: 338000,372000,166000,156000,

