1; Draft.Scratch_smt_check_7_861; 2026-04-10 13:45:49.796;
bind: 626000,550000,609000,570000,
cong: 119000,116000,87000,79000,80000,197000,211000,96000,80000,101000,122000,80000,73000,290000,184000,116000,213000,200000,107000,93000,100000,125000,82000,110000,233000,192000,115000,503000,301000,
refl: 59000,62000,130000,
trans: 526000,524000,
and_pos: 313000,
implies: 528000,
parsing: 21493000,
subproof: 2326000,
equiv_pos2: 162000,402000,417000,736000,180000,
reordering: 459000,690000,
resolution: 332000,332000,373000,348000,517000,643000,765000,685000,433000,536000,
contraction: 939000,
forall_inst: 1605000,
implies_neg1: 748000,
implies_neg2: 744000,
__local_input: 176000,
__normalized_input: 3006000,3019000,1885000,1120000,1084000,
rare_rewrite_eq-symm: 171000,185000,175000,186000,248000,

