1; Draft.Scratch_smt_check_7_21678; 2026-04-10 13:44:14.799;
bind: 342000,360000,687000,630000,352000,
cong: 87000,88000,258000,199000,344000,267000,318000,
refl: 20000,178000,40000,159000,163000,
symm: 74000,106000,323000,
trans: 189000,608000,297000,317000,226000,339000,281000,288000,570000,452000,486000,305000,
equiv1: 267000,
or_pos: 508000,
parsing: 12087000,
aci_simp: 1889000,1822000,1865000,2312000,
equiv_pos2: 68000,53000,240000,576000,
reordering: 784000,
resolution: 198000,166000,178000,361000,380000,581000,517000,
forall_inst: 1539000,
qnt_rm_unused: 525000,909000,
connective_def: 525000,
miniscope_split: 578000,
__normalized_input: 2386000,1418000,838000,785000,906000,764000,
rare_rewrite_bool-eq-false: 10889000,
rare_rewrite_bool-impl-elim: 11020000,11758000,
rare_rewrite_bool-and-de-morgan: 10793000,10782000,11108000,

