1; Draft.Scratch_smt_check_7_9612; 2026-04-10 13:44:16.821;
bind: 261000,354000,551000,479000,373000,
cong: 157000,145000,142000,192000,204000,289000,238000,
refl: 137000,
trans: 205000,281000,290000,436000,294000,
choice: 62000,
equiv1: 280000,
or_neg: 199000,234000,175000,
or_pos: 445000,
parsing: 13338000,
equiv_pos2: 172000,156000,163000,225000,374000,
reordering: 276000,628000,
resolution: 299000,217000,405000,416000,362000,425000,286000,388000,434000,452000,
sko_forall: 1625000,
contraction: 309000,
forall_inst: 1416000,
connective_def: 332000,461000,465000,
__normalized_input: 1098000,845000,2768000,
rare_rewrite_bool-impl-elim: 12012000,
rare_rewrite_bool-and-de-morgan: 11010000,11419000,22883000,
rare_rewrite_bool-double-not-elim: 128000,320000,

