1; Draft.Scratch_smt_check_7_20747; 2026-04-10 13:44:16.004;
bind: 355000,361000,688000,655000,372000,
cong: 67000,52000,254000,196000,342000,288000,220000,
refl: 16000,158000,41000,173000,186000,
symm: 112000,331000,
trans: 167000,216000,311000,314000,241000,351000,281000,328000,570000,477000,469000,456000,
equiv1: 290000,
or_pos: 525000,
parsing: 26713000,
aci_simp: 12364000,1813000,1853000,2404000,
equiv_pos2: 40000,54000,237000,648000,
reordering: 788000,
resolution: 199000,152000,171000,256000,310000,549000,523000,
forall_inst: 1497000,
qnt_rm_unused: 480000,912000,
connective_def: 479000,
miniscope_split: 578000,
__normalized_input: 2439000,1418000,841000,811000,916000,737000,
rare_rewrite_bool-eq-false: 11018000,
rare_rewrite_bool-impl-elim: 11380000,12433000,
rare_rewrite_bool-and-de-morgan: 11264000,11505000,11687000,

