1; Draft.Scratch_smt_check_7_11340; 2026-04-10 13:44:05.157;
bind: 210000,275000,208000,330000,
cong: 92000,119000,71000,119000,96000,114000,
refl: 35000,29000,52000,
symm: 80000,98000,
trans: 194000,189000,
or_pos: 265000,
implies: 167000,
parsing: 5176000,
subproof: 6126000,
equiv_pos2: 182000,65000,145000,
reordering: 4394000,
resolution: 302000,370000,295000,352000,380000,551000,320000,353000,
contraction: 299000,
forall_inst: 1125000,
implies_neg1: 249000,
implies_neg2: 218000,
__local_input: 51000,
__normalized_input: 819000,850000,794000,931000,
rare_rewrite_bool-impl-elim: 23422000,25225000,

