1; Draft.Scratch_smt_check_7_29837; 2026-04-10 13:44:40.294;
bind: 367000,426000,334000,363000,
cong: 125000,137000,115000,84000,125000,110000,112000,81000,
trans: 291000,197000,196000,125000,307000,196000,191000,126000,
or_pos: 267000,
implies: 243000,
parsing: 14559000,
subproof: 2593000,
equiv_pos2: 274000,276000,
reordering: 297000,
resolution: 302000,456000,360000,482000,506000,302000,378000,
contraction: 388000,
forall_inst: 1194000,
implies_neg1: 321000,
implies_neg2: 375000,
__local_input: 81000,
__normalized_input: 1121000,735000,811000,
rare_rewrite_eq-symm: 110000,110000,
rare_rewrite_bool-impl-false1: 10341000,10791000,10658000,11145000,
rare_rewrite_bool-and-de-morgan: 10778000,10757000,
rare_rewrite_bool-double-not-elim: 125000,121000,

