1; Draft.Scratch_smt_check_7_24341; 2026-04-10 13:44:30.422;
bind: 611000,627000,726000,679000,
cong: 150000,130000,84000,116000,73000,86000,247000,118000,131000,141000,244000,208000,104000,143000,525000,192000,194000,
refl: 25000,29000,62000,
symm: 81000,104000,119000,
trans: 2017000,511000,332000,
and_pos: 248000,
implies: 449000,
parsing: 26794000,
subproof: 2270000,
equiv_pos2: 119000,86000,486000,506000,811000,162000,
reordering: 262000,544000,
resolution: 295000,320000,291000,312000,300000,489000,580000,883000,693000,302000,551000,
contraction: 759000,
forall_inst: 1623000,
implies_neg1: 676000,
implies_neg2: 577000,
__local_input: 145000,
__normalized_input: 6593000,1471000,934000,1051000,949000,1020000,
rare_rewrite_eq-symm: 335000,366000,101000,370000,

