1; Draft.Scratch_smt_check_7_8889; 2026-04-10 13:44:31.212;
bind: 706000,703000,699000,753000,
cong: 291000,179000,94000,154000,275000,203000,93000,139000,576000,166000,110000,154000,179000,103000,163000,
refl: 295000,288000,25000,
symm: 94000,
trans: 561000,567000,628000,586000,357000,
and_pos: 232000,193000,202000,
implies: 510000,
not_and: 251000,
parsing: 35291000,
aci_simp: 1964000,
subproof: 2355000,
equiv_pos2: 593000,616000,2287000,117000,155000,227000,
reordering: 324000,322000,602000,300000,
resolution: 269000,232000,227000,206000,304000,358000,550000,663000,783000,656000,342000,525000,325000,510000,
contraction: 854000,
forall_inst: 1562000,
implies_neg1: 727000,
implies_neg2: 659000,
__local_input: 181000,
__normalized_input: 7716000,805000,812000,709000,1024000,
rare_rewrite_eq-symm: 434000,412000,425000,

