1; Draft.Scratch_smt_check_7_18636; 2026-04-10 13:44:31.393;
bind: 632000,672000,645000,670000,
cong: 250000,118000,99000,139000,229000,113000,91000,138000,489000,145000,105000,168000,117000,128000,
refl: 27000,
symm: 95000,
trans: 532000,519000,
and_pos: 165000,183000,
implies: 446000,
not_and: 199000,
parsing: 21539000,
subproof: 2292000,
equiv_pos2: 574000,493000,790000,118000,127000,152000,
reordering: 312000,538000,314000,
resolution: 234000,214000,237000,302000,304000,519000,586000,737000,632000,295000,504000,319000,430000,
contraction: 797000,
forall_inst: 1504000,
implies_neg1: 638000,
implies_neg2: 602000,
__local_input: 166000,
__normalized_input: 4488000,859000,750000,4382000,926000,
rare_rewrite_eq-symm: 376000,405000,361000,

