1; Draft.Scratch_smt_check_7_19789; 2026-04-10 13:44:29.935;
bind: 654000,769000,635000,688000,
cong: 237000,227000,115000,143000,255000,120000,170000,127000,492000,166000,126000,117000,121000,121000,
refl: 30000,
symm: 107000,
trans: 603000,539000,
and_pos: 162000,177000,
implies: 472000,
not_and: 203000,
parsing: 22517000,
subproof: 2348000,
equiv_pos2: 540000,489000,820000,131000,126000,147000,
reordering: 284000,526000,315000,
resolution: 308000,214000,228000,297000,322000,526000,586000,747000,645000,302000,570000,367000,416000,
contraction: 770000,
forall_inst: 1476000,
implies_neg1: 719000,
implies_neg2: 578000,
__local_input: 186000,
__normalized_input: 3534000,810000,740000,690000,1045000,
rare_rewrite_eq-symm: 361000,354000,347000,

