1; Draft.Scratch_smt_check_7_19966; 2026-04-10 13:45:54.838;
bind: 325000,322000,514000,375000,
cong: 142000,219000,190000,241000,
refl: 85000,46000,115000,
symm: 104000,
trans: 159000,179000,403000,295000,341000,272000,295000,
equiv1: 277000,
parsing: 4689000,
aci_simp: 1084000,1944000,2020000,
equiv_pos2: 59000,181000,379000,167000,
reordering: 572000,
resolution: 170000,168000,237000,237000,353000,640000,
forall_inst: 1546000,
connective_def: 411000,
miniscope_split: 493000,
__normalized_input: 9018000,3286000,3818000,3450000,
rare_rewrite_bool-eq-false: 22165000,
rare_rewrite_bool-impl-elim: 12353000,
rare_rewrite_bool-and-de-morgan: 12379000,12713000,

