1; Draft.Scratch_smt_check_7_16609; 2026-04-10 13:45:55.023;
bind: 569000,529000,212000,213000,
cong: 433000,76000,69000,81000,97000,273000,87000,93000,
refl: 115000,111000,
trans: 512000,401000,444000,
or_pos: 439000,
implies: 184000,
parsing: 7311000,
aci_simp: 2068000,
subproof: 2002000,
equiv_pos2: 387000,117000,147000,
reordering: 663000,
resolution: 251000,438000,599000,513000,240000,344000,378000,375000,244000,392000,
contraction: 287000,
forall_inst: 1413000,1192000,1192000,
implies_neg1: 254000,
implies_neg2: 213000,
__local_input: 117000,
__normalized_input: 7831000,4604000,1473000,1288000,
rare_rewrite_bool-impl-elim: 11917000,
rare_rewrite_bool-and-de-morgan: 11168000,

