1; Draft.Scratch_smt_check_7_24018; 2026-04-10 13:45:54.674;
bind: 131000,136000,215000,385000,
cong: 46000,68000,111000,153000,188000,186000,477000,146000,153000,223000,181000,112000,82000,103000,
ite2: 174000,
refl: 20000,87000,40000,105000,31000,28000,
symm: 161000,139000,121000,
true: 61000,
trans: 120000,110000,159000,407000,385000,461000,209000,
equiv1: 584000,216000,
equiv2: 158000,265000,
implies: 286000,
not_not: 150000,
parsing: 3301000,
not_symm: 125000,
subproof: 2030000,
equiv_pos2: 90000,563000,534000,228000,135000,
reordering: 263000,
resolution: 151000,194000,162000,267000,231000,213000,331000,286000,319000,423000,460000,381000,409000,247000,410000,
contraction: 300000,
forall_inst: 1214000,
implies_neg1: 250000,
implies_neg2: 226000,
__local_input: 137000,
equiv_simplify: 260000,748000,317000,
__normalized_input: 13708000,4161000,3650000,2927000,3225000,
rare_rewrite_ite-eq: 7180000,
rare_rewrite_eq-refl: 373000,
rare_rewrite_eq-symm: 106000,347000,587000,378000,188000,

